city,body_type,transmission,ownerno,brand,model,modelyear,price,insurance_validity,fuel_type,seats,kms_driven,mileage
Jaipur,Sedan,Automatic,2,Honda,Honda City,2013,3.5,Third Party insurance,Petrol,5,120000.0,16.8
Jaipur,Hatchback,Manual,2,Maruti,Maruti Zen Estilo,2010,1.0,Third Party insurance,Petrol,5,150000.0,19.0
Jaipur,Sedan,Manual,3,Honda,Honda City,2015,5.0,Third Party insurance,Diesel,5,100000.0,26.0
Jaipur,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2017,7.0,Third Party insurance,Diesel,5,80000.0,28.4
Jaipur,Sedan,Automatic,1,Honda,Honda Amaze,2021,8.0,Third Party insurance,Petrol,5,40000.0,18.3
Jaipur,Sedan,Manual,1,Tata,Tata Tigor,2022,8.2,Third Party insurance,CNG,5,30000.0,26.49
Jaipur,Hatchback,Manual,1,Tata,Tata Altroz,2020,6.75,Third Party insurance,Petrol,5,90000.0,18.53
Jaipur,MUV,Manual,3,Maruti,Maruti Ertiga,2019,11.0,Third Party insurance,Diesel,7,100000.0,25.47
Jaipur,SUV,Manual,1,Mahindra,Mahindra Quanto,2014,3.5,Third Party insurance,Diesel,7,70000.0,17.21
Jaipur,Sedan,Manual,1,Honda,Honda City,2015,5.0,Third Party insurance,Diesel,5,150000.0,26.0
Jaipur,SUV,Manual,3,Mahindra,Mahindra Bolero,2013,5.0,Third Party insurance,Diesel,7,30000.0,15.96
Jaipur,Hatchback,Manual,1,Maruti,Maruti Alto 800,2018,3.2,Third Party insurance,Petrol,5,40000.0,24.7
Jaipur,Sedan,Manual,4,Volkswagen,Volkswagen Vento,2013,4.2,Third Party insurance,Diesel,5,120000.0,20.54
Jaipur,Sedan,Manual,1,Honda,Honda Amaze,2014,3.25,Third Party insurance,Diesel,5,150000.0,25.8
Jaipur,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2020,9.5,Third Party insurance,Petrol,5,30000.0,17.03
Jaipur,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2020,9.5,Third Party insurance,Petrol,5,30000.0,17.03
Jaipur,Hatchback,Manual,1,Datsun,Datsun RediGO,2017,3.0,Third Party insurance,Petrol,5,120000.0,22.7
Jaipur,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2015,4.0,Third Party insurance,Diesel,5,90000.0,24.0
Jaipur,Hatchback,Manual,2,Hyundai,Hyundai i10,2014,3.5,Third Party insurance,Petrol,5,60000.0,20.36
Jaipur,MUV,Manual,2,Mahindra,Mahindra Bolero,2007,2.8,Third Party insurance,Diesel,7,150000.0,13.6
Jaipur,Sedan,Automatic,1,Skoda,Skoda Superb,2012,5.0,Third Party insurance,Petrol,5,120000.0,13.7
Jaipur,Sedan,Automatic,1,Skoda,Skoda Superb,2012,5.0,Third Party insurance,Petrol,5,120000.0,13.7
Jaipur,Sedan,Automatic,1,Skoda,Skoda Superb,2012,5.0,Third Party insurance,Petrol,5,120000.0,13.7
Jaipur,Sedan,Manual,1,Maruti,Maruti SX4,2010,2.5,Third Party insurance,Petrol,5,70000.0,15.5
Jaipur,MUV,Manual,3,Mahindra,Mahindra Bolero,2007,3.0,Third Party insurance,Diesel,7,90000.0,13.6
Jaipur,Sedan,Manual,1,Honda,Honda Amaze,2013,4.0,Third Party insurance,Diesel,5,90000.0,25.8
Jaipur,Sedan,Manual,4,Honda,Honda Amaze,2016,4.2,Third Party insurance,Diesel,5,90000.0,25.8
Jaipur,SUV,Manual,1,Nissan,Nissan Terrano,2014,4.0,Third Party insurance,Diesel,5,150000.0,20.45
Jaipur,Hatchback,Manual,2,Maruti,Maruti Baleno,2021,8.0,Third Party insurance,Petrol,5,30000.0,21.01
Jaipur,Hatchback,Manual,1,Maruti,Maruti Wagon R,2019,5.0,Third Party insurance,Petrol,5,40000.0,21.79
Jaipur,Hatchback,Manual,1,Maruti,Maruti Swift,2022,7.25,Third Party insurance,Petrol,5,20000.0,22.38
Jaipur,Sedan,Manual,3,Hyundai,Hyundai Verna,2011,3.0,Third Party insurance,Diesel,5,120000.0,22.32
Jaipur,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2014,4.0,Third Party insurance,Diesel,5,120000.0,23.4
Jaipur,Hatchback,Manual,1,Maruti,Maruti Baleno,2021,8.0,Third Party insurance,Petrol,5,30000.0,21.01
Jaipur,Hatchback,Manual,1,Maruti,Maruti Swift,2014,4.5,Third Party insurance,Diesel,5,120000.0,22.9
Jaipur,Sedan,Manual,1,Hyundai,Hyundai Elantra,2013,4.5,Third Party insurance,Diesel,5,121000.0,22.7
Jaipur,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2013,5.0,Third Party insurance,Diesel,5,120000.0,23.4
Jaipur,SUV,Manual,3,Mitsubishi,Mitsubishi Pajero,2013,9.0,Third Party insurance,Diesel,7,120000.0,13.5
Jaipur,Hatchback,Manual,3,Maruti,Maruti Ritz,2011,1.65,Third Party insurance,Petrol,5,150000.0,18.5
Jaipur,Sedan,Manual,1,Maruti,Maruti Ciaz,2018,7.0,Third Party insurance,Diesel,5,60000.0,28.09
Jaipur,Hatchback,Manual,4,Maruti,Maruti Zen,2001,62.0,Third Party insurance,Petrol,5,60000.0,17.3
Jaipur,Hatchback,Manual,1,Renault,Renault KWID,2022,5.5,Third Party insurance,Petrol,5,20000.0,21.46
Jaipur,Sedan,Automatic,1,Honda,Honda City,2021,15.25,Third Party insurance,Petrol,5,30000.0,18.3
Jaipur,Sedan,Manual,1,Honda,Honda City,2014,4.0,Third Party insurance,Diesel,5,150000.0,26.0
Jaipur,Hatchback,Manual,2,Maruti,Maruti Zen Estilo,2007,1.0,Third Party insurance,Petrol,5,150000.0,18.2
Jaipur,Hatchback,Manual,2,Maruti,Maruti Alto 800,2015,2.2,Third Party insurance,Petrol,5,120000.0,22.74
Jaipur,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2018,6.3,Third Party insurance,Diesel,5,120000.0,28.4
Jaipur,Hatchback,Manual,2,Hyundai,Hyundai i10,2013,3.5,Third Party insurance,Petrol,5,90000.0,20.36
Jaipur,Hatchback,Manual,3,Maruti,Maruti Swift,2012,3.5,Third Party insurance,Diesel,5,150000.0,22.9
Jaipur,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2014,4.5,Third Party insurance,Diesel,5,90000.0,23.4
Jaipur,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2014,4.5,Third Party insurance,Diesel,5,90000.0,23.4
Jaipur,Hatchback,Manual,1,Hyundai,Hyundai i10,2011,2.0,Third Party insurance,Petrol,5,150000.0,20.36
Jaipur,Hatchback,Manual,2,Maruti,Maruti Alto 800,2015,2.25,Third Party insurance,Petrol,5,120000.0,22.74
Jaipur,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2013,3.7,Third Party insurance,Diesel,5,100000.0,23.4
Jaipur,Hatchback,Manual,2,Citroen,Citroen C3,2023,7.3,Third Party insurance,Petrol,5,90000.0,19.3
Jaipur,Sedan,Manual,2,Maruti,Maruti Ciaz,2017,6.1,Third Party insurance,Petrol,5,60000.0,20.73
Jaipur,Sedan,Manual,4,Maruti,Maruti Swift Dzire,2018,6.7,Third Party insurance,Diesel,5,90000.0,28.4
Jaipur,SUV,Automatic,1,Volvo,Volvo XC60,2019,40.0,Third Party insurance,Diesel,5,150000.0,11.2
Jaipur,SUV,Manual,1,Maruti,Maruti SX4 S Cross,2019,8.0,Third Party insurance,Diesel,5,150000.0,25.1
Jaipur,SUV,Manual,3,Mahindra,Mahindra Bolero Power Plus,2017,7.0,Third Party insurance,Diesel,9,80000.0,15.96
Jaipur,SUV,Manual,2,Renault,Renault Duster,2013,4.0,Third Party insurance,Diesel,5,120000.0,19.64
Jaipur,Hatchback,Manual,3,Maruti,Maruti Alto,2009,1.5,Third Party insurance,Petrol,5,120000.0,19.7
Jaipur,Hatchback,Manual,1,Hyundai,Hyundai i10,2016,3.0,Third Party insurance,Petrol,5,120000.0,19.81
Jaipur,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2020,7.0,Third Party insurance,Petrol,5,70000.0,22.41
Jaipur,Sedan,Manual,1,Hyundai,Hyundai Aura,2020,6.5,Third Party insurance,Petrol,5,30000.0,20.5
Jaipur,MUV,Manual,1,Mahindra,Mahindra Marazzo,2019,8.0,Third Party insurance,Diesel,7,150000.0,17.3
Jaipur,SUV,Manual,1,Mahindra,Mahindra Bolero,2017,8.0,Third Party insurance,Diesel,7,80000.0,15.96
Jaipur,Hatchback,Manual,2,Maruti,Maruti Wagon R,2012,2.0,Third Party insurance,Petrol,5,100000.0,18.9
Jaipur,Hatchback,Manual,1,Tata,Tata Altroz,2020,7.0,Third Party insurance,Petrol,5,40000.0,19.33
Jaipur,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2016,3.4,Third Party insurance,Petrol,5,100000.0,18.9
Jaipur,Sedan,Manual,2,Maruti,Maruti Swift Dzire Tour,2018,4.2,Third Party insurance,Diesel,5,120000.0,19.95
Jaipur,MUV,Manual,2,Toyota,Toyota Innova,2012,5.0,Third Party insurance,Diesel,7,150000.0,11.4
Jaipur,Hatchback,Manual,1,Hyundai,Hyundai i20,2020,7.5,Third Party insurance,Petrol,5,40000.0,21.0
Jaipur,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2018,9.0,Third Party insurance,Diesel,5,150000.0,24.3
Jaipur,Sedan,Automatic,1,Maruti,Maruti Ciaz,2019,7.3,Third Party insurance,Petrol,5,150000.0,20.28
Jaipur,Sedan,Automatic,1,Maruti,Maruti Ciaz,2019,7.3,Third Party insurance,Petrol,5,150000.0,20.28
Jaipur,Hatchback,Manual,1,Maruti,Maruti Swift,2022,8.1,Third Party insurance,Petrol,5,20000.0,22.38
Jaipur,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2016,5.0,Third Party insurance,Petrol,5,150000.0,20.85
Jaipur,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2016,5.0,Third Party insurance,Diesel,5,60000.0,24.0
Jaipur,Sedan,Automatic,1,Jaguar,Jaguar XE,2019,32.0,Third Party insurance,Diesel,5,60000.0,13.5
Jaipur,Hatchback,Manual,2,Maruti,Maruti 800,2011,1.5,Third Party insurance,Petrol,4,150000.0,16.1
Jaipur,Hatchback,Manual,2,Maruti,Maruti Alto K10,2014,2.5,Third Party insurance,Petrol,5,90000.0,20.92
Jaipur,Hatchback,Manual,1,Renault,Renault Pulse,2012,2.0,Third Party insurance,Diesel,5,120000.0,23.08
Jaipur,Hatchback,Manual,1,Maruti,Maruti S-Presso,2021,6.0,Third Party insurance,CNG,4,60000.0,18.9
Jaipur,Sedan,Manual,1,Tata,Tata Zest,2014,4.0,Third Party insurance,Petrol,5,120000.0,17.57
Jaipur,Hatchback,Manual,2,Maruti,Maruti Alto,2011,2.0,Third Party insurance,Petrol,5,90000.0,19.7
Jaipur,Sedan,Automatic,5,Hyundai,Hyundai Elantra,2021,20.0,Third Party insurance,Diesel,5,30000.0,14.62
Jaipur,Hatchback,Manual,1,Fiat,Fiat Avventura,2015,3.5,Third Party insurance,Diesel,5,120000.0,20.5
Jaipur,SUV,Manual,1,Mahindra,Mahindra XUV500,2013,7.0,Third Party insurance,Diesel,7,120000.0,15.1
Jaipur,Sedan,Manual,1,Honda,Honda City,2015,4.5,Third Party insurance,Diesel,5,120000.0,26.0
Jaipur,Sedan,Manual,1,Honda,Honda City,2015,6.0,Third Party insurance,Diesel,5,120000.0,25.1
Jaipur,Sedan,Manual,1,Hyundai,Hyundai Xcent,2014,4.0,Third Party insurance,Petrol,5,60000.0,19.1
Jaipur,Hatchback,Manual,3,Maruti,Maruti Alto K10,2016,3.02,Third Party insurance,Petrol,5,60000.0,23.95
Jaipur,Sedan,Manual,1,Hyundai,Hyundai Aura,2022,8.3,Third Party insurance,Petrol,5,20000.0,20.5
Jaipur,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2014,5.0,Third Party insurance,Diesel,5,150000.0,23.4
Jaipur,Hatchback,Manual,2,Maruti,Maruti Ritz,2010,1.8,Third Party insurance,Diesel,5,120000.0,21.1
Jaipur,Hatchback,Manual,4,Ford,Ford Figo,2011,2.5,Third Party insurance,Diesel,5,120000.0,20.0
Jaipur,Sedan,Manual,1,Hyundai,Hyundai Accent,2011,3.0,Third Party insurance,Petrol,5,70000.0,16.36
Jaipur,Hatchback,Manual,3,Maruti,Maruti Alto K10,2016,3.2,Third Party insurance,Petrol,5,50000.0,23.95
Jaipur,Sedan,Manual,1,Hyundai,Hyundai Verna,2013,4.5,Third Party insurance,Diesel,5,120000.0,22.32
Jaipur,Hatchback,Manual,2,Hyundai,Hyundai i20,2010,2.25,Third Party insurance,Diesel,5,150000.0,23.0
Jaipur,Hatchback,Manual,2,Hyundai,Hyundai i20,2010,2.25,Third Party insurance,Diesel,5,150000.0,23.0
Jaipur,Hatchback,Manual,1,Maruti,Maruti Alto K10,2020,4.5,Third Party insurance,Petrol,5,70000.0,23.95
Jaipur,Hatchback,Manual,3,Maruti,Maruti Alto K10,2016,3.2,Third Party insurance,Petrol,5,60000.0,23.95
Jaipur,Hatchback,Manual,1,Hyundai,Hyundai i20,2011,3.0,Third Party insurance,Petrol,5,50000.0,17.0
Jaipur,Hatchback,Manual,3,Ford,Ford Figo,2011,2.0,Third Party insurance,Petrol,5,120000.0,15.6
Jaipur,Sedan,Manual,1,Volkswagen,Volkswagen Passat,2013,6.8,Third Party insurance,Diesel,5,150000.0,18.33
Jaipur,Sedan,Manual,4,Toyota,Toyota Corolla Altis,2008,3.5,Third Party insurance,Petrol,5,120000.0,14.53
Jaipur,Hatchback,Manual,2,Volkswagen,Volkswagen CrossPolo,2014,3.5,Third Party insurance,Diesel,5,150000.0,22.07
Jaipur,Hatchback,Manual,1,Maruti,Maruti Swift,2011,3.5,Third Party insurance,Diesel,5,150000.0,22.9
Jaipur,Hatchback,Manual,2,Maruti,Maruti Alto,2008,2.0,Third Party insurance,Petrol,5,150000.0,19.7
Jaipur,Sedan,Manual,1,Honda,Honda City,2011,4.5,Third Party insurance,Petrol,5,80000.0,17.0
Jaipur,Hatchback,Manual,3,Maruti,Maruti Swift,2014,3.5,Third Party insurance,Petrol,5,100000.0,22.0
Jaipur,Hatchback,Manual,1,Maruti,Maruti Swift,2013,5.25,Third Party insurance,Diesel,5,120000.0,22.9
Jaipur,Hatchback,Manual,2,Hyundai,Hyundai i20,2011,5.2,Third Party insurance,Petrol,5,60000.0,18.5
Jaipur,Hatchback,Manual,2,Maruti,Maruti Swift,2013,4.5,Third Party insurance,Diesel,5,120000.0,22.9
Jaipur,Hatchback,Manual,1,Fiat,Fiat Avventura,2015,6.0,Third Party insurance,Diesel,5,80000.0,20.5
Jaipur,Hatchback,Manual,1,Hyundai,Hyundai i10,2010,79.0,Third Party insurance,Petrol,5,50000.0,20.36
Jaipur,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2023,5.0,Third Party insurance,Petrol,5,10000.0,22.41
Jaipur,SUV,Automatic,2,Maruti,Maruti Jimny,2023,8.0,Third Party insurance,Petrol,4,50000.0,16.39
Jaipur,Hatchback,Manual,2,Maruti,Maruti Swift,2012,1.6,Third Party insurance,Petrol,5,80000.0,18.6
Jaipur,Hatchback,Automatic,2,Renault,Renault KWID,2016,2.2,Third Party insurance,Petrol,5,90000.0,23.01
Jaipur,SUV,Manual,1,Tata,Tata Punch,2022,7.0,Third Party insurance,Petrol,5,30000.0,20.09
Jaipur,Hatchback,Manual,1,Maruti,Maruti Alto K10,2014,2.0,Third Party insurance,Petrol,5,70000.0,23.95
Jaipur,Hatchback,Manual,1,Maruti,Maruti Alto K10,2014,2.0,Third Party insurance,Petrol,5,70000.0,23.95
Jaipur,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2010,1.5,Third Party insurance,Petrol,5,100000.0,17.5
Jaipur,MUV,Manual,1,Renault,Renault Triber,2020,6.0,Third Party insurance,Petrol,7,70000.0,20.0
Jaipur,Hatchback,Manual,1,Maruti,Maruti Alto,2012,1.3,Third Party insurance,Petrol,5,70000.0,19.7
Jaipur,Hatchback,Manual,1,Maruti,Maruti Alto,2012,1.5,Third Party insurance,Petrol,5,60000.0,19.7
Jaipur,Hatchback,Manual,1,Maruti,Maruti Wagon R,2008,72.0,Third Party insurance,Petrol,5,150000.0,18.9
Jaipur,Hatchback,Manual,1,Hyundai,Hyundai EON,2014,1.6,Third Party insurance,Petrol,5,150000.0,21.1
Jaipur,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2012,2.0,Third Party insurance,Diesel,5,120000.0,22.07
Jaipur,Hatchback,Manual,1,Maruti,Maruti Alto,2002,40.0,Third Party insurance,Petrol,5,150000.0,19.7
Jaipur,SUV,Manual,1,Ford,Ford Ecosport,2014,3.5,Third Party insurance,Diesel,5,100000.0,22.7
Jaipur,Hatchback,Manual,1,Chevrolet,Chevrolet Beat,2011,1.08,Third Party insurance,Petrol,5,120000.0,18.6
Jaipur,Hatchback,Manual,1,Maruti,Maruti Alto,2007,1.05,Third Party insurance,Petrol,5,70000.0,19.7
Jaipur,SUV,Manual,1,Renault,Renault Kiger,2022,8.5,Third Party insurance,Petrol,5,20000.0,19.17
Jaipur,Hatchback,Manual,1,Maruti,Maruti Alto,2009,1.0,Third Party insurance,Petrol,5,40000.0,19.7
Jaipur,Hatchback,Manual,1,Maruti,Maruti Baleno,2018,5.0,Third Party insurance,Petrol,5,80000.0,21.4
Chennai,SUV,Automatic,1,Kia,Kia Sonet,2022,11.5,Third Party insurance,Petrol,5,20000.0,18.9
Chennai,Minivans,Manual,1,Maruti,Maruti Eeco,2015,4.15,Comprehensive,Petrol,7,20687.0,15.37
Chennai,SUV,Manual,1,Nissan,Nissan Magnite,2021,7.5,Third Party insurance,Petrol,5,30000.0,20.0
Chennai,Hatchback,Manual,1,Hyundai,Hyundai i10,2015,3.98,Comprehensive,Petrol,5,59247.0,19.81
Chennai,Hatchback,Manual,1,Honda,Honda Jazz,2015,5.5,Third Party insurance,Petrol,5,50000.0,18.7
Chennai,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2016,33.0,Comprehensive,Diesel,5,20000.0,13.0
Chennai,Hatchback,Automatic,1,Maruti,Maruti Celerio,2016,4.53,Comprehensive,Petrol,5,29403.0,23.1
Chennai,Hatchback,Manual,1,Maruti,Maruti A-Star,2010,2.85,Comprehensive,Petrol,5,42700.0,19.0
Chennai,SUV,Automatic,1,BMW,BMW X3,2018,50.0,Comprehensive,Diesel,5,23001.0,16.55
Chennai,SUV,Automatic,2,Ford,Ford Ecosport,2018,8.21,Comprehensive,Petrol,5,25925.0,14.8
Chennai,Hatchback,Manual,1,Hyundai,Hyundai i20,2021,8.65,Third Party insurance,Petrol,5,20000.0,21.0
Chennai,Hatchback,Automatic,1,Honda,Honda Jazz,2019,7.92,Comprehensive,Petrol,5,17711.0,18.2
Chennai,Sedan,Automatic,1,BMW,BMW 3 Series,2020,40.5,Comprehensive,Diesel,5,50000.0,20.37
Chennai,Hatchback,Manual,1,Maruti,Maruti Swift,2018,6.1,Third Party insurance,Petrol,5,50000.0,22.0
Chennai,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2018,5.11,Comprehensive,Petrol,5,51125.0,18.9
Chennai,SUV,Manual,1,Tata,Tata Nexon,2019,7.1,Comprehensive,Diesel,5,69233.0,21.5
Chennai,SUV,Manual,1,Jeep,Jeep Compass,2017,12.25,Comprehensive,Diesel,5,65000.0,17.1
Chennai,Sedan,Manual,1,Honda,Honda City,2014,5.7,Comprehensive,Petrol,5,93281.0,17.4
Chennai,SUV,Manual,1,Toyota,Toyota Fortuner,2022,39.0,Comprehensive,Diesel,7,18000.0,18.9
Chennai,Sedan,Manual,2,Honda,Honda Amaze,2014,3.75,Comprehensive,Petrol,5,99225.0,18.0
Chennai,Hatchback,Manual,1,Hyundai,Hyundai EON,2016,2.75,Third Party insurance,Petrol,5,30000.0,20.3
Chennai,Sedan,Manual,1,Honda,Honda Amaze,2014,4.29,Comprehensive,Petrol,5,30602.0,18.0
Chennai,Hatchback,Manual,1,Maruti,Maruti Swift,2018,6.75,Comprehensive,Diesel,5,64500.0,25.2
Chennai,Sedan,Manual,2,Honda,Honda City,2017,7.93,Comprehensive,Petrol,5,46809.0,17.8
Chennai,SUV,Automatic,1,Tata,Tata Nexon EV,2020,11.0,Third Party insurance,Electric,5,20000.0,18.9
Chennai,SUV,Automatic,1,Hyundai,Hyundai Creta,2019,14.25,Comprehensive,Diesel,5,20000.0,17.01
Chennai,SUV,Automatic,1,Hyundai,Hyundai Venue,2020,10.36,Third Party,Petrol,5,21725.0,18.15
Chennai,Sedan,Manual,1,Honda,Honda City,2016,8.0,Third Party insurance,Petrol,5,80000.0,17.8
Chennai,Sedan,Automatic,2,Audi,Audi A6,2013,14.0,Third Party insurance,Petrol,5,88000.0,13.53
Chennai,Sedan,Automatic,2,Honda,Honda City,2019,10.88,Third Party,Petrol,5,30360.0,17.4
Chennai,Hatchback,Automatic,2,Maruti,Maruti Baleno,2017,5.9,Third Party insurance,Petrol,5,70000.0,21.4
Chennai,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2016,5.68,Comprehensive,Petrol,5,16246.0,18.9
Chennai,Hatchback,Automatic,2,Maruti,Maruti Celerio,2017,4.0,Comprehensive,Petrol,5,55000.0,23.1
Chennai,MUV,Automatic,1,Toyota,Toyota Innova Crysta,2022,27.9,Comprehensive,Petrol,7,13000.0,8.0
Chennai,Hatchback,Automatic,2,Maruti,Maruti Celerio,2016,4.22,Third Party,Petrol,5,71638.0,23.1
Chennai,Sedan,Manual,1,Honda,Honda Amaze,2015,4.5,Comprehensive,Petrol,5,46105.0,18.0
Chennai,SUV,Manual,1,Honda,Honda WR-V,2017,6.5,Third Party insurance,Petrol,5,60000.0,17.5
Chennai,Hatchback,Manual,1,Honda,Honda Jazz,2017,5.75,Third Party insurance,Diesel,5,80000.0,27.3
Chennai,Hatchback,Automatic,1,Mercedes-Benz,Mercedes-Benz B Class,2015,19.5,Comprehensive,Diesel,5,58000.0,15.0
Chennai,Sedan,Manual,2,Maruti,Maruti Esteem,2008,1.5,Third Party insurance,Petrol,5,70000.0,15.9
Chennai,Hatchback,Automatic,1,Maruti,Maruti Baleno,2017,7.02,Third Party,Petrol,5,61764.0,21.4
Chennai,SUV,Manual,2,Mahindra,Mahindra KUV 100,2016,4.48,Third Party insurance,Petrol,6,36018.0,18.15
Chennai,SUV,Automatic,1,Renault,Renault Duster,2016,6.5,Third Party insurance,Diesel,5,150000.0,19.6
Chennai,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,2022,8.01,Third Party,Petrol,5,17197.0,20.7
Chennai,Sedan,Automatic,2,Honda,Honda City,2016,7.72,Comprehensive,Petrol,5,62931.0,18.0
Chennai,Sedan,Manual,2,Toyota,Toyota Corolla Altis,2013,5.0,Third Party insurance,Petrol,5,90000.0,14.53
Chennai,SUV,Manual,1,Mahindra,Mahindra XUV300,2021,11.03,Third Party,Petrol,5,21023.0,16.82
Chennai,Sedan,Manual,1,Toyota,Toyota Corolla Altis,2018,14.9,Comprehensive,Diesel,5,43000.0,21.43
Chennai,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2017,6.27,Third Party insurance,Diesel,5,110505.0,28.4
Chennai,Sedan,Manual,1,Hyundai,Hyundai Verna,2018,8.35,Third Party insurance,Petrol,5,78892.0,17.0
Chennai,Sedan,Automatic,1,Audi,Audi A6,2015,20.9,Third Party insurance,Diesel,5,59000.0,18.53
Chennai,Sedan,Manual,1,Chevrolet,Chevrolet Sail,2014,3.5,Comprehensive,Petrol,5,90058.0,18.2
Chennai,SUV,Automatic,1,Audi,Audi Q5,2015,21.0,Third Party insurance,Diesel,5,69000.0,13.22
Chennai,SUV,Manual,1,Honda,Honda WR-V,2019,9.25,Comprehensive,Diesel,5,67000.0,25.5
Chennai,Sedan,Manual,1,Maruti,Maruti Ciaz,2017,8.5,Third Party insurance,Diesel,5,80000.0,28.09
Chennai,Sedan,Manual,1,Maruti,Maruti Ciaz,2017,8.5,Third Party insurance,Diesel,5,80000.0,28.09
Chennai,SUV,Automatic,1,Audi,Audi Q7,2020,66.0,Comprehensive,Diesel,7,57000.0,14.75
Chennai,MUV,Manual,1,Toyota,Toyota Innova Crysta,2018,21.5,Comprehensive,Diesel,8,800000.0,13.68
Chennai,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2018,36.0,Comprehensive,Diesel,5,5500000.0,19.27
Chennai,Sedan,Automatic,1,BMW,BMW 7 Series,2017,68.0,Comprehensive,Diesel,5,27000.0,16.46
Chennai,SUV,Manual,1,Tata,Tata Nexon,2018,7.07,Comprehensive,Petrol,5,38334.0,17.0
Chennai,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2019,6.8,Third Party insurance,Petrol,5,36992.0,17.74
Chennai,SUV,Automatic,2,BMW,BMW X3,2016,37.5,Comprehensive,Diesel,5,50000.0,16.55
Chennai,SUV,Automatic,1,Tata,Tata New Safari,2021,20.39,Comprehensive,Diesel,6,34596.0,14.08
Chennai,Hatchback,Manual,1,Datsun,Datsun GO,2019,4.01,Third Party,Petrol,5,84564.0,19.02
Chennai,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz E-Class,2013,21.5,Comprehensive,Diesel,5,60001.0,13.0
Chennai,Hatchback,Manual,1,Hyundai,Hyundai Santro,2018,5.05,Zero Dep,Petrol,5,23462.0,20.3
Chennai,SUV,Automatic,1,Volkswagen,Volkswagen Taigun,2022,15.99,Third Party insurance,Petrol,5,13000.0,18.41
Chennai,Sedan,Automatic,1,Honda,Honda Amaze,2019,8.3,Comprehensive,Diesel,5,54658.0,23.8
Chennai,SUV,Manual,1,Mahindra,Mahindra XUV300,2020,10.36,Third Party,Petrol,5,34164.0,16.82
Chennai,SUV,Manual,1,Kia,Kia Seltos,2022,15.95,Third Party insurance,Petrol,5,10000.0,16.8
Chennai,Hatchback,Manual,3,Fiat,Fiat Punto,2010,1.0,Third Party insurance,Petrol,5,70000.0,14.6
Chennai,SUV,Manual,1,Hyundai,Hyundai Venue,2020,8.25,Third Party insurance,Petrol,5,37000.0,17.52
Chennai,SUV,Automatic,1,Mahindra,Mahindra XUV700,2022,29.0,Comprehensive,Diesel,7,20000.0,18.9
Chennai,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,5.5,Comprehensive,Petrol,5,53967.0,21.4
Chennai,Hatchback,Manual,1,Hyundai,Hyundai i10,2011,2.99,Comprehensive,Petrol,5,52700.0,20.36
Chennai,SUV,Automatic,1,Tata,Tata Nexon,2018,7.5,Third Party insurance,Petrol,5,60000.0,17.0
Chennai,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,5.5,Comprehensive,Petrol,5,53967.0,21.4
Chennai,Sedan,Manual,2,Honda,Honda Amaze,2014,3.75,Comprehensive,Petrol,5,99225.0,18.6
Chennai,Sedan,Manual,2,Fiat,Fiat Linea,2011,2.65,Third Party insurance,Petrol,5,60000.0,16.0
Chennai,Hatchback,Automatic,1,Honda,Honda Jazz,2020,8.08,Third Party,Petrol,5,48220.0,17.1
Chennai,Hatchback,Manual,1,Honda,Honda Jazz,2016,5.42,Third Party insurance,Petrol,5,72024.0,18.7
Chennai,Sedan,Automatic,1,Honda,Honda Amaze,2016,5.29,Third Party insurance,Petrol,5,80000.0,15.5
Chennai,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2017,6.84,Third Party,Petrol,5,78735.0,16.2
Chennai,SUV,Manual,2,Ford,Ford Ecosport,2018,8.13,Zero Dep,Diesel,5,72955.0,23.0
Chennai,Sedan,Automatic,1,Maruti,Maruti Ciaz,2015,6.5,Third Party insurance,Petrol,5,40000.0,19.12
